sku_id,sales,stock,date
SKU097,3,56,2025-02-04
SKU022,7,41,2025-03-11
SKU060,3,85,2025-02-04
SKU047,3,54,2025-01-15
SKU013,2,42,2025-03-13
SKU089,6,65,2025-03-29
SKU057,8,93,2025-03-29
SKU072,6,93,2025-03-13
SKU020,8,97,2025-03-01
SKU066,5,90,2025-03-09
SKU064,3,85,2025-03-16
SKU065,5,97,2025-01-03
SKU002,7,96,2025-01-17
SKU016,8,54,2025-03-07
SKU057,5,61,2025-01-29
SKU042,6,44,2025-03-18
SKU072,6,79,2025-03-16
SKU032,1,74,2025-01-30
SKU071,7,71,2025-03-05
SKU020,7,59,2025-03-02
SKU059,5,38,2025-03-28
SKU048,2,98,2025-01-01
SKU053,2,74,2025-02-25
SKU019,4,78,2025-01-14
SKU079,6,48,2025-02-19
SKU028,4,20,2025-02-01
SKU083,9,90,2025-02-15
SKU073,5,59,2025-02-24
SKU073,10,87,2025-02-16
SKU017,3,80,2025-01-27
SKU040,3,29,2025-01-16
SKU001,8,63,2025-02-12
SKU076,4,99,2025-02-13
SKU018,5,86,2025-01-08
SKU009,6,99,2025-01-30
SKU052,2,73,2025-03-05
SKU001,4,27,2025-01-29
SKU058,8,94,2025-03-18
SKU048,5,94,2025-01-07
SKU091,7,33,2025-01-09
SKU097,6,53,2025-01-12
SKU029,4,34,2025-01-02
SKU082,4,38,2025-01-01
SKU073,8,68,2025-02-18
SKU023,5,55,2025-02-03
SKU042,2,55,2025-02-16
SKU042,5,26,2025-01-19
SKU030,3,90,2025-03-06
SKU087,10,31,2025-02-05
SKU056,5,52,2025-03-31
SKU048,3,43,2025-01-11
SKU029,5,91,2025-01-22
SKU008,6,76,2025-03-13
SKU082,2,69,2025-02-18
SKU059,8,96,2025-02-09
SKU026,5,55,2025-01-18
SKU006,9,72,2025-03-21
SKU084,4,51,2025-01-15
SKU095,7,39,2025-01-02
SKU010,7,74,2025-02-20
SKU011,5,66,2025-03-25
SKU031,4,72,2025-03-04
SKU025,4,86,2025-02-13
SKU079,5,39,2025-02-15
SKU063,4,94,2025-02-07
SKU018,2,80,2025-01-27
SKU041,1,31,2025-02-13
SKU045,8,53,2025-02-25
SKU023,4,50,2025-01-04
SKU030,3,41,2025-03-02
SKU050,2,54,2025-01-08
SKU064,2,93,2025-01-08
SKU100,3,50,2025-01-20
SKU075,2,79,2025-02-25
SKU016,4,87,2025-02-24
SKU094,4,98,2025-02-02
SKU066,6,40,2025-03-02
SKU024,9,99,2025-02-17
SKU095,3,87,2025-01-07
SKU054,4,72,2025-02-03
SKU035,3,87,2025-03-10
SKU097,4,84,2025-02-06
SKU023,0,74,2025-03-08
SKU057,6,26,2025-01-13
SKU098,3,52,2025-01-22
SKU022,6,92,2025-03-07
SKU042,7,36,2025-01-23
SKU079,5,33,2025-02-07
SKU074,5,37,2025-02-17
SKU069,1,83,2025-02-03
SKU016,6,21,2025-01-16
SKU050,4,25,2025-03-07
SKU071,8,96,2025-02-06
SKU089,6,97,2025-01-22
SKU094,2,92,2025-02-17
SKU082,5,42,2025-03-28
SKU094,7,36,2025-02-24
SKU012,3,60,2025-03-27
SKU080,7,21,2025-03-25
SKU006,4,98,2025-01-09
SKU044,4,92,2025-03-04
SKU006,5,31,2025-03-28
SKU008,3,55,2025-02-27
SKU050,2,92,2025-03-16
SKU097,4,34,2025-01-20
SKU022,8,32,2025-03-20
SKU043,7,87,2025-01-30
SKU049,4,49,2025-01-12
SKU031,4,79,2025-01-14
SKU099,4,65,2025-03-05
SKU025,5,45,2025-03-30
SKU061,2,79,2025-01-21
SKU046,3,39,2025-03-13
SKU053,7,75,2025-01-07
SKU045,6,79,2025-02-22
SKU068,7,52,2025-03-03
SKU017,3,67,2025-03-04
SKU026,3,33,2025-01-10
SKU068,7,20,2025-03-08
SKU080,2,32,2025-02-16
SKU069,4,23,2025-02-11
SKU065,6,34,2025-01-04
SKU015,9,89,2025-03-14
SKU099,5,35,2025-02-12
SKU031,5,52,2025-01-17
SKU007,2,41,2025-02-07
SKU091,9,60,2025-01-13
SKU051,6,68,2025-01-22
SKU093,7,44,2025-01-21
SKU061,8,58,2025-03-16
SKU090,10,61,2025-02-26
SKU040,3,70,2025-03-02
SKU007,5,64,2025-03-08
SKU024,3,95,2025-03-29
SKU006,3,68,2025-02-19
SKU023,3,66,2025-01-14
SKU052,1,52,2025-01-01
SKU050,1,74,2025-01-18
SKU026,3,35,2025-02-09
SKU065,6,46,2025-02-20
SKU001,7,58,2025-02-16
SKU041,8,74,2025-03-10
SKU024,6,77,2025-01-17
SKU057,8,79,2025-02-02
SKU061,7,99,2025-01-18
SKU083,5,90,2025-03-14
SKU092,4,75,2025-03-30
SKU073,4,54,2025-02-17
SKU042,1,91,2025-03-30
SKU077,4,82,2025-01-09
SKU050,2,79,2025-03-19
SKU024,3,56,2025-02-07
SKU084,6,92,2025-02-13
SKU025,6,72,2025-01-29
SKU071,7,91,2025-03-04
SKU043,4,94,2025-03-13
SKU017,4,99,2025-02-03
SKU006,7,74,2025-02-09
SKU076,12,67,2025-03-05
SKU084,6,48,2025-01-04
SKU075,7,77,2025-03-28
SKU090,5,36,2025-01-28
SKU057,2,38,2025-02-22
SKU073,2,38,2025-01-02
SKU075,3,68,2025-02-23
SKU065,3,31,2025-02-14
SKU099,5,97,2025-03-17
SKU031,4,97,2025-01-26
SKU100,3,45,2025-03-25
SKU090,3,88,2025-01-10
SKU082,3,68,2025-02-05
SKU080,6,39,2025-03-15
SKU015,2,67,2025-01-16
SKU063,12,94,2025-03-08
SKU015,9,28,2025-02-11
SKU028,4,73,2025-01-15
SKU018,10,71,2025-03-28
SKU070,7,85,2025-01-24
SKU076,3,61,2025-03-30
SKU067,1,94,2025-02-20
SKU089,6,95,2025-01-07
SKU033,4,30,2025-03-11
SKU012,2,27,2025-03-01
SKU034,5,43,2025-03-13
SKU033,5,57,2025-03-30
SKU033,3,94,2025-03-25
SKU004,5,23,2025-03-23
SKU046,6,87,2025-03-09
SKU003,6,33,2025-02-23
SKU075,4,46,2025-01-31
SKU067,3,98,2025-01-26
SKU080,8,31,2025-02-10
SKU010,5,72,2025-03-29
SKU030,5,73,2025-01-14
SKU054,5,95,2025-02-10
SKU068,4,76,2025-03-31
SKU043,10,24,2025-02-06
SKU096,4,95,2025-03-07
SKU003,9,43,2025-03-25
SKU010,5,51,2025-01-20
SKU086,6,38,2025-03-08
SKU078,2,39,2025-01-05
SKU083,7,46,2025-01-08
SKU062,2,63,2025-03-25
SKU056,6,91,2025-03-12
SKU072,7,99,2025-01-25
SKU014,1,76,2025-02-15
SKU064,7,65,2025-02-22
SKU085,6,64,2025-03-02
SKU038,4,36,2025-03-30
SKU075,4,48,2025-02-04
SKU059,4,41,2025-03-14
SKU031,5,38,2025-02-07
SKU100,5,83,2025-01-06
SKU025,3,87,2025-03-08
SKU010,10,72,2025-01-12
SKU099,3,72,2025-02-28
SKU045,5,37,2025-03-10
SKU068,5,69,2025-01-18
SKU028,2,25,2025-01-07
SKU041,5,34,2025-02-11
SKU021,4,93,2025-01-17
SKU065,8,89,2025-01-29
SKU054,9,49,2025-02-11
SKU042,3,69,2025-02-25
SKU069,3,92,2025-02-20
SKU055,5,52,2025-03-16
SKU060,6,84,2025-02-03
SKU089,3,70,2025-02-11
SKU100,9,63,2025-03-12
SKU014,0,96,2025-01-24
SKU005,6,98,2025-01-23
SKU084,1,50,2025-01-23
SKU058,6,50,2025-03-30
SKU005,3,85,2025-03-05
SKU026,7,38,2025-02-24
SKU034,5,95,2025-01-23
SKU076,5,54,2025-01-04
SKU088,5,89,2025-02-27
SKU091,5,28,2025-01-23
SKU071,1,89,2025-03-07
SKU005,5,69,2025-01-10
SKU033,5,95,2025-02-28
SKU075,6,31,2025-03-17
SKU085,9,73,2025-02-21
SKU083,3,96,2025-01-29
SKU020,2,80,2025-01-21
SKU060,3,50,2025-02-15
SKU053,8,35,2025-03-06
SKU035,2,97,2025-03-03
SKU017,5,73,2025-02-25
SKU062,7,65,2025-01-19
SKU022,2,25,2025-03-08
SKU066,2,60,2025-03-11
SKU029,6,34,2025-01-08
SKU057,5,23,2025-02-07
SKU006,5,96,2025-03-06
SKU019,3,65,2025-02-16
SKU093,3,85,2025-01-05
SKU055,6,31,2025-03-03
SKU033,9,90,2025-03-23
SKU056,5,72,2025-02-28
SKU066,7,88,2025-03-05
SKU096,5,83,2025-01-01
SKU050,7,59,2025-01-21
SKU044,5,46,2025-02-09
SKU016,12,57,2025-02-16
SKU066,6,73,2025-02-10
SKU057,8,86,2025-02-11
SKU051,9,60,2025-02-13
SKU098,2,73,2025-01-09
SKU038,6,72,2025-03-17
SKU075,7,28,2025-01-16
SKU028,6,33,2025-01-11
SKU035,8,49,2025-01-27
SKU037,4,33,2025-01-09
SKU089,4,35,2025-03-19
SKU096,5,80,2025-02-18
SKU074,4,30,2025-03-28
SKU085,5,62,2025-03-12
SKU072,8,75,2025-02-26
SKU048,4,33,2025-03-04
SKU079,3,23,2025-02-26
SKU094,4,52,2025-01-25
SKU084,3,86,2025-03-25
SKU015,8,49,2025-03-22
SKU023,5,63,2025-01-15
SKU080,3,89,2025-01-12
SKU064,8,56,2025-01-04
SKU022,1,20,2025-03-12
SKU011,2,25,2025-03-19
SKU088,4,47,2025-01-18
SKU011,8,64,2025-03-13
SKU050,7,86,2025-01-09
SKU084,3,82,2025-02-21
SKU099,5,48,2025-02-10
SKU003,7,85,2025-03-18
SKU066,6,31,2025-02-07
SKU009,4,94,2025-01-29
SKU035,7,36,2025-02-15
SKU050,13,34,2025-03-20
SKU100,6,61,2025-03-16
SKU033,6,98,2025-03-21
SKU074,8,85,2025-01-31
SKU078,4,85,2025-02-01
SKU069,6,49,2025-03-25
SKU038,5,96,2025-02-27
SKU008,2,79,2025-03-09
SKU043,9,73,2025-01-01
SKU088,4,48,2025-02-23
SKU044,4,39,2025-01-29
SKU092,4,34,2025-01-20
SKU075,5,54,2025-01-29
SKU051,5,73,2025-02-03
SKU039,10,59,2025-02-05
SKU066,8,24,2025-03-06
SKU021,4,34,2025-03-02
SKU068,9,54,2025-03-23
SKU058,9,30,2025-01-02
SKU067,2,31,2025-03-07
SKU068,6,88,2025-02-11
SKU057,5,76,2025-02-12
SKU078,3,40,2025-01-10
SKU010,7,84,2025-01-17
SKU092,7,99,2025-03-15
SKU020,3,95,2025-02-13
SKU062,4,35,2025-02-15
SKU073,3,40,2025-03-19
SKU004,5,67,2025-03-09
SKU009,4,31,2025-02-24
SKU062,2,44,2025-02-24
SKU005,6,33,2025-03-23
SKU061,2,25,2025-03-03
SKU035,5,49,2025-01-13
SKU100,6,98,2025-02-25
SKU082,4,20,2025-02-25
SKU081,0,55,2025-01-16
SKU088,3,88,2025-01-16
SKU069,3,78,2025-02-10
SKU068,4,89,2025-02-04
SKU072,6,97,2025-03-10
SKU015,4,52,2025-03-30
SKU048,4,58,2025-02-26
SKU031,6,97,2025-01-16
SKU089,7,77,2025-03-10
SKU075,5,73,2025-02-09
SKU077,5,57,2025-03-27
SKU015,3,46,2025-02-10
SKU024,7,89,2025-03-24
SKU041,5,28,2025-03-09
SKU065,4,28,2025-03-16
SKU002,8,48,2025-01-14
SKU022,2,35,2025-01-09
SKU065,8,56,2025-01-20
SKU012,4,87,2025-03-08
SKU015,3,83,2025-02-09
SKU063,4,76,2025-01-21
SKU005,4,85,2025-02-06
SKU009,11,91,2025-03-11
SKU046,2,96,2025-02-23
SKU085,5,74,2025-03-28
SKU056,2,79,2025-02-24
SKU060,3,34,2025-03-19
SKU029,6,58,2025-01-20
SKU083,4,64,2025-03-06
SKU023,3,68,2025-03-23
SKU033,3,51,2025-02-07
SKU064,5,35,2025-03-31
SKU081,4,43,2025-03-12
SKU043,6,71,2025-01-25
SKU066,8,99,2025-02-25
SKU088,6,77,2025-03-26
SKU080,4,74,2025-01-27
SKU081,8,23,2025-01-21
SKU010,6,96,2025-03-25
SKU071,13,76,2025-01-26
SKU083,5,88,2025-03-31
SKU035,3,45,2025-03-29
SKU058,6,82,2025-01-29
SKU047,5,45,2025-03-12
SKU086,5,69,2025-02-05
SKU048,3,90,2025-01-18
SKU040,4,73,2025-01-29
SKU097,6,59,2025-03-27
SKU073,1,64,2025-03-28
SKU007,6,65,2025-03-09
SKU094,7,48,2025-01-26
SKU097,7,27,2025-01-21
SKU052,8,75,2025-01-28
SKU051,5,92,2025-02-21
SKU096,6,39,2025-02-22
SKU016,9,89,2025-02-07
SKU003,4,54,2025-02-14
SKU094,5,73,2025-02-04
SKU072,8,92,2025-03-06
SKU081,3,42,2025-03-29
SKU058,7,88,2025-01-09
SKU058,4,76,2025-03-07
SKU011,4,41,2025-03-05
SKU066,4,64,2025-03-08
SKU085,8,44,2025-02-13
SKU040,2,84,2025-03-20
SKU030,4,34,2025-02-11
SKU085,3,80,2025-02-14
SKU028,10,53,2025-03-31
SKU013,4,94,2025-02-10
SKU021,6,93,2025-02-21
SKU060,7,91,2025-01-14
SKU091,3,72,2025-03-06
SKU052,2,34,2025-01-12
SKU088,5,96,2025-02-05
SKU051,6,65,2025-03-30
SKU037,6,58,2025-01-02
SKU007,9,34,2025-01-13
SKU078,4,80,2025-03-24
SKU057,3,80,2025-03-31
SKU066,7,68,2025-02-13
SKU056,3,55,2025-03-19
SKU052,7,23,2025-03-31
SKU088,2,59,2025-03-30
SKU011,5,75,2025-01-02
SKU073,7,48,2025-03-17
SKU087,4,47,2025-02-04
SKU070,6,97,2025-01-21
SKU031,3,99,2025-03-18
SKU024,2,94,2025-03-21
SKU090,3,68,2025-01-13
SKU077,2,21,2025-02-13
SKU068,1,26,2025-02-27
SKU068,5,54,2025-03-07
SKU036,3,99,2025-02-09
SKU025,12,79,2025-02-22
SKU086,5,51,2025-01-02
SKU090,6,32,2025-01-05
SKU005,4,50,2025-03-20
SKU020,4,73,2025-01-01
SKU017,6,81,2025-01-16
SKU022,5,80,2025-02-13
SKU014,5,80,2025-02-01
SKU070,5,68,2025-01-11
SKU081,5,69,2025-01-06
SKU038,3,81,2025-03-08
SKU002,5,48,2025-01-05
SKU057,3,73,2025-02-20
SKU059,4,34,2025-01-16
SKU057,2,78,2025-03-15
SKU070,6,75,2025-01-04
SKU092,6,34,2025-03-25
SKU055,5,49,2025-03-08
SKU043,6,33,2025-02-25
SKU009,7,85,2025-02-23
SKU036,5,26,2025-01-09
SKU037,3,79,2025-03-30
SKU034,7,48,2025-03-27
SKU072,3,32,2025-01-08
SKU022,6,51,2025-02-26
SKU044,4,59,2025-02-05
SKU028,3,51,2025-02-25
SKU054,8,21,2025-02-02
SKU032,7,70,2025-03-15
SKU003,6,50,2025-03-16
SKU021,3,46,2025-03-10
SKU003,2,32,2025-03-12
SKU043,1,99,2025-03-04
SKU012,4,75,2025-03-04
SKU078,6,37,2025-02-12
SKU012,5,80,2025-01-20
SKU020,1,88,2025-01-27
SKU021,6,77,2025-03-03
SKU003,4,36,2025-03-19
SKU099,7,95,2025-03-28
SKU054,3,99,2025-03-22
SKU048,3,20,2025-02-05
SKU051,6,68,2025-02-19
SKU072,9,48,2025-01-22
SKU083,6,62,2025-01-01
SKU044,3,64,2025-03-24
SKU049,12,92,2025-01-25
SKU073,3,40,2025-03-23
SKU025,3,65,2025-01-17
SKU095,5,28,2025-03-04
SKU032,4,41,2025-03-08
SKU093,5,31,2025-02-05
SKU066,7,98,2025-02-28
SKU048,2,26,2025-01-25
SKU016,4,73,2025-01-27
SKU086,7,95,2025-03-11
SKU094,2,30,2025-03-09
SKU022,3,24,2025-01-29
SKU065,4,24,2025-02-07
SKU023,5,68,2025-02-22
SKU079,5,28,2025-03-15
SKU073,3,43,2025-03-05
SKU006,2,92,2025-02-05
SKU098,4,66,2025-03-22
SKU060,9,22,2025-03-03
SKU053,8,43,2025-02-05
SKU096,2,26,2025-01-20
SKU019,3,20,2025-01-04
SKU005,5,22,2025-02-20
SKU098,0,52,2025-01-15
SKU004,5,89,2025-02-24
SKU012,6,53,2025-01-09
SKU087,4,22,2025-03-15
SKU057,3,72,2025-01-18
SKU018,1,21,2025-01-25
SKU059,5,40,2025-03-31
SKU097,7,34,2025-03-26
SKU016,4,49,2025-02-12
SKU053,6,29,2025-01-21
SKU027,4,24,2025-01-10
SKU040,7,36,2025-03-24
SKU059,3,38,2025-03-22
SKU066,5,52,2025-03-18
SKU060,8,87,2025-01-21
SKU038,7,66,2025-01-25
SKU047,3,73,2025-01-22
SKU097,4,39,2025-01-30
SKU096,5,37,2025-03-25
SKU087,8,81,2025-01-28
SKU059,1,72,2025-03-13
SKU017,8,30,2025-03-28
SKU061,4,27,2025-02-15
SKU091,4,89,2025-01-26
SKU092,4,74,2025-01-12
SKU043,4,59,2025-01-28
SKU007,2,74,2025-01-19
SKU060,5,99,2025-01-01
SKU093,4,25,2025-01-26
SKU074,5,23,2025-02-23
SKU070,5,27,2025-03-21
SKU067,6,92,2025-01-29
SKU056,4,28,2025-02-18
SKU047,6,29,2025-02-12
SKU091,4,77,2025-03-23
SKU064,9,95,2025-02-23
SKU064,6,32,2025-02-08
SKU082,5,30,2025-03-09
SKU016,3,80,2025-01-10
SKU061,5,84,2025-01-30
SKU002,5,65,2025-01-03
SKU063,7,40,2025-02-22
SKU074,4,83,2025-02-19
SKU021,3,28,2025-03-19
SKU061,4,86,2025-03-04
SKU095,6,45,2025-02-03
SKU060,7,97,2025-01-19
SKU075,8,49,2025-02-13
SKU066,4,22,2025-03-07
SKU002,6,99,2025-03-28
SKU019,2,76,2025-02-21
SKU061,3,78,2025-02-03
SKU068,4,87,2025-03-14
SKU058,4,61,2025-03-28
SKU070,2,30,2025-03-06
SKU019,5,85,2025-02-10
SKU024,5,62,2025-02-27
SKU011,7,23,2025-03-09
SKU073,2,68,2025-03-07
SKU057,5,86,2025-03-07
SKU065,10,80,2025-03-18
SKU009,5,69,2025-01-09
SKU049,8,22,2025-03-08
SKU011,6,71,2025-03-27
SKU077,2,68,2025-01-10
SKU066,5,58,2025-01-28
SKU003,4,40,2025-03-26
SKU093,3,64,2025-01-17
SKU010,4,45,2025-01-04
SKU018,5,70,2025-01-17
SKU021,6,24,2025-03-29
SKU090,2,84,2025-02-01
SKU064,5,28,2025-03-12
SKU041,3,69,2025-03-08
SKU021,4,40,2025-01-19
SKU048,6,26,2025-01-08
SKU025,5,98,2025-02-19
SKU035,5,61,2025-01-20
SKU010,4,98,2025-03-09
SKU012,3,32,2025-03-12
SKU091,4,89,2025-01-31
SKU063,11,90,2025-01-04
SKU091,5,45,2025-03-13
SKU049,3,77,2025-02-20
SKU050,6,42,2025-02-26
SKU092,8,97,2025-02-05
SKU071,4,68,2025-02-22
SKU098,6,60,2025-01-12
SKU013,4,94,2025-03-25
SKU081,3,54,2025-01-08
SKU031,3,82,2025-03-15
SKU045,8,99,2025-03-29
SKU020,6,60,2025-02-16
SKU024,4,87,2025-02-04
SKU021,8,47,2025-03-24
SKU041,7,65,2025-01-14
SKU040,3,94,2025-03-07
SKU091,8,93,2025-01-10
SKU015,8,44,2025-01-23
SKU094,1,46,2025-02-07
SKU055,5,28,2025-01-30
SKU058,7,89,2025-03-26
SKU087,7,78,2025-03-30
SKU047,3,59,2025-03-01
SKU044,9,42,2025-03-19
SKU056,5,91,2025-03-14
SKU039,4,61,2025-03-14
SKU005,8,43,2025-03-14
SKU089,2,77,2025-03-16
SKU100,3,68,2025-01-25
SKU088,2,48,2025-03-16
SKU026,3,72,2025-02-18
SKU036,8,43,2025-03-06
SKU082,2,32,2025-01-09
SKU039,7,36,2025-03-06
SKU038,4,35,2025-01-26
SKU013,6,23,2025-01-19
SKU044,6,33,2025-02-10
SKU076,8,68,2025-02-20
SKU016,3,27,2025-01-24
SKU027,9,92,2025-01-20
SKU039,5,28,2025-01-19
SKU008,6,62,2025-03-07
SKU036,6,79,2025-02-05
SKU012,4,41,2025-01-28
SKU090,3,43,2025-02-21
SKU066,7,66,2025-03-24
SKU041,4,39,2025-03-03
SKU074,7,51,2025-01-25
SKU062,2,23,2025-02-05
SKU043,8,66,2025-03-19
SKU083,4,60,2025-02-03
SKU100,4,33,2025-03-04
SKU068,6,92,2025-01-21
SKU045,7,89,2025-03-08
SKU086,6,35,2025-02-28
SKU007,4,68,2025-01-14
SKU096,3,52,2025-02-12
SKU042,4,40,2025-01-16
SKU024,7,47,2025-03-13
SKU017,5,50,2025-02-26
SKU030,5,48,2025-03-25
SKU042,0,39,2025-03-20
SKU028,9,44,2025-01-28
SKU031,6,77,2025-03-22
SKU075,4,85,2025-02-12
SKU055,5,94,2025-01-26
SKU001,5,20,2025-01-19
SKU016,6,51,2025-02-15
SKU073,4,85,2025-03-01
SKU024,2,22,2025-02-24
SKU008,7,90,2025-01-20
SKU091,7,58,2025-02-07
SKU069,4,62,2025-03-15
SKU051,6,47,2025-01-16
SKU035,0,45,2025-02-12
SKU007,1,47,2025-01-29
SKU077,10,23,2025-03-31
SKU099,3,59,2025-02-23
SKU012,3,22,2025-03-22
SKU071,8,78,2025-02-17
SKU034,2,79,2025-03-02
SKU016,7,80,2025-03-03
SKU015,8,63,2025-01-31
SKU042,5,95,2025-01-27
SKU014,8,57,2025-03-09
SKU077,4,78,2025-03-06
SKU018,3,90,2025-03-24
SKU080,6,59,2025-01-01
SKU094,6,31,2025-02-26
SKU090,8,37,2025-02-19
SKU074,6,61,2025-03-29
SKU065,0,43,2025-01-05
SKU073,6,89,2025-03-09
SKU095,5,49,2025-03-20
SKU069,4,68,2025-02-12
SKU073,4,56,2025-01-04
SKU070,3,59,2025-02-14
SKU085,3,64,2025-03-30
SKU081,3,54,2025-01-28
SKU026,5,62,2025-01-06
SKU045,9,55,2025-03-28
SKU034,5,87,2025-02-19
SKU089,7,95,2025-03-05
SKU052,3,53,2025-03-20
SKU065,6,47,2025-01-15
SKU058,6,81,2025-01-13
SKU084,9,32,2025-01-19
SKU063,3,86,2025-02-08
SKU044,4,35,2025-02-04
SKU019,7,86,2025-01-29
SKU063,6,99,2025-02-23
SKU039,1,85,2025-01-31
SKU002,5,29,2025-02-24
SKU085,4,37,2025-01-27
SKU047,4,72,2025-01-21
SKU057,3,23,2025-02-10
SKU010,6,24,2025-01-10
SKU074,8,88,2025-03-30
SKU068,4,34,2025-03-05
SKU036,4,71,2025-03-26
SKU089,5,55,2025-01-31
SKU009,6,93,2025-01-19
SKU088,5,23,2025-01-21
SKU069,7,85,2025-03-14
SKU042,7,28,2025-02-09
SKU097,6,65,2025-01-28
SKU065,4,74,2025-01-14
SKU083,2,72,2025-02-18
SKU052,6,20,2025-02-22
SKU058,4,53,2025-02-02
SKU086,7,20,2025-03-09
SKU039,5,25,2025-01-29
SKU006,3,35,2025-02-27
SKU005,11,31,2025-01-17
SKU071,4,58,2025-03-10
SKU046,7,87,2025-03-20
SKU041,8,64,2025-03-28
SKU080,6,99,2025-01-13
SKU050,2,32,2025-03-28
SKU021,6,51,2025-01-31
SKU030,2,72,2025-02-23
SKU005,3,59,2025-02-18
SKU029,7,75,2025-02-09
SKU045,6,46,2025-01-28
SKU047,6,91,2025-01-18
SKU031,3,25,2025-03-01
SKU076,6,22,2025-02-17
SKU092,7,82,2025-03-29
SKU080,7,89,2025-03-29
SKU058,2,26,2025-01-26
SKU058,4,71,2025-02-19
SKU094,4,51,2025-03-04
SKU036,7,50,2025-03-05
SKU061,9,75,2025-01-15
SKU052,4,43,2025-03-19
SKU085,4,46,2025-01-12
SKU051,7,57,2025-03-18
SKU050,6,81,2025-03-05
SKU089,6,25,2025-03-08
SKU073,3,63,2025-03-22
SKU016,7,79,2025-01-02
SKU014,6,52,2025-02-21
SKU085,5,87,2025-03-25
SKU043,7,60,2025-02-15
SKU056,1,27,2025-01-31
SKU070,5,50,2025-02-19
SKU019,5,92,2025-01-06
SKU056,8,83,2025-03-30
SKU033,7,77,2025-03-02
SKU063,5,23,2025-03-24
SKU073,9,27,2025-02-08
SKU028,7,51,2025-01-27
SKU019,5,60,2025-01-18
SKU033,7,71,2025-02-27
SKU073,7,66,2025-03-20
SKU041,8,51,2025-01-11
SKU082,9,29,2025-02-23
SKU042,4,85,2025-02-08
SKU079,6,71,2025-03-09
SKU049,3,96,2025-02-24
SKU020,5,60,2025-02-23
SKU094,4,99,2025-03-25
SKU075,6,88,2025-03-21
SKU088,6,55,2025-03-10
SKU048,7,23,2025-02-18
SKU044,3,74,2025-03-08
SKU098,6,45,2025-02-22
SKU074,6,44,2025-02-09
SKU029,4,92,2025-03-06
SKU088,4,57,2025-02-19
SKU056,3,56,2025-02-17
SKU053,5,41,2025-01-31
SKU075,7,44,2025-01-20
SKU038,3,80,2025-01-02
SKU098,4,91,2025-02-15
SKU023,6,48,2025-02-17
SKU073,6,24,2025-02-10
SKU040,4,74,2025-03-14
SKU002,4,75,2025-02-13
SKU053,3,70,2025-01-26
SKU028,7,74,2025-02-27
SKU035,8,88,2025-02-26
SKU064,4,42,2025-01-07
SKU002,4,77,2025-02-12
SKU081,7,78,2025-03-15
SKU076,4,54,2025-01-17
SKU013,1,29,2025-01-30
SKU023,2,40,2025-03-20
SKU068,4,67,2025-03-25
SKU054,6,23,2025-02-04
SKU091,4,89,2025-03-22
SKU088,3,38,2025-03-03
SKU085,5,73,2025-03-19
SKU009,3,51,2025-02-05
SKU024,3,82,2025-01-18
SKU059,2,58,2025-02-21
SKU052,4,67,2025-01-08
SKU012,5,42,2025-03-02
SKU067,2,30,2025-01-22
SKU089,2,38,2025-03-07
SKU064,7,49,2025-01-03
SKU084,4,33,2025-02-15
SKU040,6,78,2025-02-06
SKU064,5,36,2025-01-31
SKU090,1,57,2025-01-17
SKU014,5,92,2025-01-26
SKU038,3,40,2025-01-01
SKU017,5,38,2025-03-10
SKU023,3,59,2025-01-18
SKU078,4,20,2025-01-25
SKU081,2,85,2025-03-03
SKU040,1,66,2025-01-28
SKU070,9,42,2025-01-15
SKU041,4,48,2025-02-03
SKU077,6,78,2025-02-12
SKU023,5,98,2025-01-25
SKU015,9,93,2025-02-22
SKU069,4,37,2025-01-26
SKU042,7,63,2025-03-16
SKU062,8,93,2025-03-12
SKU022,7,96,2025-02-10
SKU005,6,84,2025-01-26
SKU086,7,75,2025-02-13
SKU100,6,93,2025-03-10
SKU052,5,54,2025-03-08
SKU028,3,72,2025-03-27
SKU028,4,79,2025-02-11
SKU074,3,74,2025-03-23
SKU021,2,64,2025-02-14
SKU038,5,25,2025-02-16
SKU051,7,56,2025-03-21
SKU072,8,68,2025-01-20
SKU069,4,91,2025-03-17
SKU081,7,81,2025-03-21
SKU099,5,76,2025-03-26
SKU069,5,86,2025-02-06
SKU060,2,35,2025-01-04
SKU049,5,36,2025-03-28
SKU063,8,46,2025-03-04
SKU008,1,94,2025-01-11
SKU003,4,71,2025-02-12
SKU027,4,95,2025-03-16
SKU096,5,38,2025-01-17
SKU082,4,39,2025-03-27
SKU074,3,60,2025-03-20
SKU063,5,52,2025-02-20
SKU035,5,65,2025-03-09
SKU082,2,63,2025-02-27
SKU090,3,62,2025-03-11
SKU094,5,38,2025-01-31
SKU044,7,47,2025-03-23
SKU044,5,39,2025-02-13
SKU077,2,31,2025-03-05
SKU083,4,94,2025-01-24
SKU089,6,60,2025-02-02
SKU019,7,41,2025-02-02
SKU088,2,33,2025-02-20
SKU091,4,39,2025-03-15
SKU048,3,98,2025-02-02
SKU089,3,34,2025-01-27
SKU036,4,50,2025-01-02
SKU016,3,98,2025-02-23
SKU014,6,99,2025-02-17
SKU032,6,45,2025-01-12
SKU023,5,73,2025-02-12
SKU013,4,24,2025-01-05
SKU062,3,31,2025-02-12
SKU030,8,41,2025-02-28
SKU023,6,44,2025-01-22
SKU038,6,23,2025-01-13
SKU092,7,91,2025-01-05
SKU097,2,84,2025-02-09
SKU003,4,86,2025-03-22
